63	178
63	267
63	283
64	36
64	144
64	149
64	172
64	234
65	214
65	224
65	259
65	278
65	300
66	53
66	60
66	184
66	283
66	298
66	299
67	182
67	187
67	270
67	275
67	283
67	299
68	151
68	213
68	214
68	261
68	262
68	294
69	13
69	32
69	117
69	170
69	207
69	213
70	50
70	165
70	201
70	268
70	269
70	272
71	169
71	174
71	273
71	278
71	294
71	299
72	181
72	227
72	248
72	261
72	263
72	276
73	173
73	222
73	234
73	262
73	290
73	295
74	6
74	39
74	239
74	240
74	290
74	291
75	30
75	127
75	142
75	228
75	254
75	270
76	47
76	61
76	220
76	237
76	265
76	270
77	27
77	189
77	248
77	273
77	290
77	291
78	90
78	166
78	246
78	255
78	264
78	291
79	23
79	197
79	215
79	217
79	291
79	297
80	183
80	202
80	221
80	267
80	289
80	294
81	25
81	184
81	192
81	223
81	252
81	265
82	164
82	178
82	271
82	274
82	290
82	293
83	29
83	223
83	250
83	258
83	270
83	299
84	131
84	192
84	266
84	275
84	286
84	298
85	154
85	167
85	200
85	246
85	248
85	260
86	12
86	201
86	246
86	257
86	262
86	276
87	96
87	123
87	205
87	209
87	220
87	295
88	100
88	102
88	151
88	256
88	262
88	288
89	233
89	251
89	266
89	270
89	274
89	290
90	4
90	78
90	152
90	170
90	171
90	249
91	167
91	191
91	198
91	233
91	285
91	286
92	177
92	179
92	188
92	255
92	296
92	299
93	26
93	140
93	256
93	258
93	278
93	280
94	141
94	236
94	240
94	265
94	277
94	300
95	144
95	180
95	229
95	232
95	284
95	296
96	49
96	87
96	250
96	269
96	287
96	294
97	2
97	54
97	219
97	229
97	281
97	298
98	190
98	204
98	238
98	274
98	290
98	292
99	180
99	236
99	267
99	276
99	278
99	292
100	57
100	88
100	161
100	185
100	231
100	287
101	31
101	112
101	141
101	229
101	254
101	261
102	88
102	142
102	167
102	203
102	271
102	275
103	15
103	21
103	251
103	258
103	294
103	297
104	51
104	121
104	197
104	199
104	202
104	284
105	59
105	62
105	239
105	252
105	274
105	293
106	200
106	253
106	254
106	256
106	271
106	283
107	58
107	159
107	180
107	243
107	282
107	298
108	53
108	233
108	248
108	257
108	289
108	296
109	9
109	193
109	255
109	270
109	292
109	295
110	137
110	147
110	186
110	250
110	252
110	273
111	11
111	138
111	193
111	194
111	195
111	214
112	60
112	101
112	116
112	242
112	251
112	262
113	117
113	137
113	160
113	269
113	272
113	280
114	26
114	204
114	249
114	262
114	268
114	275
115	29
115	136
115	244
115	273
115	287
115	292
116	112
116	172
116	182
116	186
116	204
116	265
116	293
117	69
117	113
117	214
117	253
117	283
117	294
117	298
118	204
118	243
118	249
118	269
118	285
118	288
118	296
119	24
119	148
119	175
119	201
119	214
119	247
119	265
120	146
120	219
120	227
120	230
120	235
120	256
120	260
121	104
121	137
121	163
121	198
121	216
121	265
121	288
122	3
122	59
122	132
122	178
122	186
122	286
122	293
123	16
123	27
123	87
123	153
123	160
123	272
123	279
124	14
124	145
124	182
124	184
124	269
124	277
124	284
125	156
125	195
125	198
125	229
125	248
125	283
125	296
126	148
126	212
126	224
126	231
126	272
126	273
126	300
127	19
127	75
127	139
127	253
127	257
127	270
127	278
128	155
128	167
128	218
128	224
128	250
128	277
128	288
129	8
129	249
129	266
129	276
129	278
129	281
129	282
130	164
130	172
130	221
130	264
130	289
130	297
130	300
131	28
131	84
131	140
131	262
131	263
131	282
131	294
132	39
132	122
132	169
132	251
132	254
132	262
132	282
133	38
133	212
133	231
133	232
133	261
133	285
133	291
134	55
134	238
134	245
134	255
134	257
134	272
134	292
135	160
135	231
135	254
135	258
135	279
135	284
135	287
136	115
136	138
136	206
136	212
136	216
136	220
136	237
137	53
137	110
137	113
137	121
137	177
137	268
137	277
138	11
138	111
138	136
138	217
138	241
138	268
138	270
139	14
139	61
139	127
139	218
139	257
139	282
139	287
140	2
140	93
140	131
140	158
140	258
140	259
140	295
140	297
141	4
141	94
141	101
141	233
141	238
141	256
141	279
141	299
142	4
142	23
142	75
142	102
142	220
142	249
142	279
142	288
143	174
143	204
143	244
143	258
143	275
143	282
143	286
143	297
144	44
144	64
144	95
144	187
144	240
144	269
144	284
144	293
145	14
145	124
145	147
145	178
145	260
145	285
145	297
145	300
146	37
146	120
146	214
146	224
146	236
146	266
146	279
146	298
147	110
147	145
147	234
147	265
147	273
147	280
147	289
147	296
148	119
148	126
148	202
148	204
148	238
148	241
148	246
148	274
149	64
149	177
149	187
149	214
149	227
149	241
149	250
149	272
150	7
150	44
150	161
150	198
150	257
150	258
150	265
150	282
151	2
151	68
151	88
151	188
151	231
151	280
151	287
151	294
152	10
152	90
152	154
152	199
152	248
152	270
152	289
152	295
153	123
153	169
153	210
153	230
153	246
153	256
153	263
153	297
154	50
154	85
154	152
154	158
154	205
154	209
154	236
154	239
155	63
155	128
155	210
155	235
155	270
155	285
155	289
155	291
156	125
156	158
156	174
156	224
156	251
156	257
156	279
156	294
157	172
157	200
157	258
157	271
157	294
157	295
157	298
157	300
158	140
158	154
158	156
158	165
158	264
158	265
158	282
158	299
159	4
159	12
159	107
159	173
159	187
159	208
159	229
159	278
160	113
160	123
160	135
160	169
160	178
160	217
160	269
160	289
161	100
161	150
161	175
161	182
161	208
161	266
161	281
161	300
162	31
162	185
162	216
162	223
162	236
162	251
162	280
162	284
163	49
163	121
163	241
163	245
163	250
163	258
163	263
163	280
164	82
164	130
164	182
164	206
164	220
164	233
164	249
164	284
165	7
165	43
165	70
165	158
165	260
165	281
165	283
165	287
166	19
166	58
166	78
166	234
166	247
166	268
166	275
166	285
167	47
167	61
167	85
167	91
167	102
167	128
167	176
167	234
167	241
168	12
168	177
168	192
168	196
168	207
168	253
168	278
168	280
168	291
169	18
169	32
169	71
169	132
169	153
169	160
169	239
169	252
169	257
170	45
170	46
170	69
170	90
170	211
170	255
170	273
170	277
170	294
171	90
171	191
171	200
171	233
171	235
171	251
171	282
171	285
171	286
172	64
172	116
172	130
172	157
172	182
172	218
172	228
172	281
172	295
173	73
173	159
173	245
173	246
173	253
173	267
173	290
173	295
173	298
174	2
174	40
174	71
174	143
174	156
174	193
174	232
174	274
174	299
175	22
175	25
175	45
175	119
175	161
175	243
175	250
175	276
175	299
176	33
176	167
176	184
176	192
176	196
176	216
176	252
176	257
176	259
177	2
177	8
177	92
177	137
177	149
177	168
177	181
177	226
177	260
177	283
178	3
178	63
178	82
178	122
178	145
178	160
178	183
178	199
178	221
178	239
179	92
179	181
179	189
179	257
179	260
179	266
179	268
179	269
179	282
179	283
180	52
180	56
180	95
180	99
180	107
180	207
180	245
180	258
180	285
180	295
181	1
181	42
181	72
181	177
181	179
181	228
181	244
181	273
181	276
181	282
182	5
182	67
182	116
182	124
182	161
182	164
182	172
182	193
182	260
182	269
183	52
183	61
183	80
183	178
183	209
183	240
183	268
183	279
183	290
183	297
184	14
184	42
184	66
184	81
184	124
184	176
184	210
184	242
184	270
184	274
185	12
185	59
185	100
185	162
185	256
185	281
185	294
185	295
185	296
185	300
186	40
186	110
186	116
186	122
186	189
186	216
186	247
186	261
186	269
186	271
187	16
187	67
187	144
187	149
187	159
187	208
187	215
187	268
187	287
187	290
188	92
188	151
188	201
188	202
188	264
188	272
188	273
188	288
188	293
188	294
189	77
189	179
189	186
189	231
189	263
189	270
189	279
189	293
189	297
189	299
190	11
190	53
190	98
190	193
190	215
190	217
190	254
190	257
190	268
190	295
191	52
191	91
191	171
191	215
191	219
191	229
191	246
191	270
191	273
191	290
192	81
192	84
192	168
192	176
192	210
192	237
192	248
192	257
192	290
192	300
193	109
193	111
193	174
193	182
193	190
193	195
193	197
193	215
193	255
193	271
194	111
194	196
194	223
194	238
194	261
194	264
194	279
194	288
194	290
194	292
195	56
195	111
195	125
195	193
195	205
195	226
195	254
195	270
195	273
195	278
196	1
196	59
196	168
196	176
196	194
196	203
196	239
196	253
196	280
196	300
197	79
197	104
197	193
197	218
197	231
197	252
197	278
197	282
197	286
197	288
198	10
198	17
198	91
198	121
198	125
198	150
198	229
198	237
198	271
198	296
198	300
199	14
199	55
199	104
199	152
199	178
199	217
199	273
199	280
199	289
199	299
199	300
200	85
200	106
200	157
200	171
200	227
200	242
200	260
200	271
200	274
200	292
200	294
201	6
201	70
201	86
201	119
201	188
201	242
201	253
201	268
201	280
201	282
201	296
202	37
202	80
202	104
202	148
202	188
202	220
202	226
202	267
202	276
202	285
202	292
203	10
203	57
203	102
203	196
203	210
203	219
203	235
203	254
203	258
203	279
203	297
204	8
204	98
204	114
204	116
204	118
204	143
204	148
204	247
204	265
204	289
204	299
205	55
205	87
205	154
205	195
205	218
205	232
205	237
205	245
205	288
205	291
205	293
206	136
206	164
206	225
206	244
206	249
206	259
206	269
206	272
206	277
206	286
206	296
207	69
207	168
207	180
207	240
207	256
207	261
207	265
207	266
207	276
207	290
207	296
208	13
208	22
208	159
208	161
208	187
208	219
208	243
208	262
208	267
208	272
208	292
209	45
209	87
209	154
209	183
209	225
209	237
209	242
209	253
209	275
209	278
209	291
210	35
210	153
210	155
210	184
210	192
210	203
210	228
210	277
210	280
210	288
210	289
211	6
211	44
211	170
211	216
211	238
211	251
211	258
211	266
211	269
211	295
211	296
212	126
212	133
212	136
212	215
212	216
212	231
212	257
212	272
212	281
212	282
212	291
213	28
213	60
213	68
213	69
213	214
213	250
213	272
213	286
213	288
213	291
213	292
213	299
214	65
214	68
214	111
214	117
214	119
214	146
214	149
214	213
214	216
214	263
214	283
214	298
215	62
215	79
215	187
215	190
215	191
215	193
215	212
215	251
215	258
215	260
215	279
215	293
216	45
216	121
216	136
216	162
216	176
216	186
216	211
216	212
216	214
216	251
216	294
216	296
217	79
217	138
217	160
217	190
217	199
217	236
217	242
217	243
217	249
217	251
217	272
217	279
218	43
218	55
218	128
218	139
218	172
218	197
218	205
218	235
218	263
218	271
218	274
218	278
219	58
219	97
219	120
219	191
219	203
219	208
219	226
219	245
219	252
219	259
219	287
219	300
220	76
220	87
220	136
220	142
220	164
220	202
220	232
220	236
220	272
220	277
220	288
220	299
221	16
221	43
221	80
221	130
221	178
221	248
221	263
221	273
221	274
221	284
221	290
221	296
222	22
222	30
222	41
222	73
222	236
222	263
222	271
222	277
222	278
222	291
222	292
222	299
223	81
223	83
223	162
223	194
223	245
223	246
223	254
223	261
223	267
223	268
223	269
223	295
223	297
224	65
224	126
224	128
224	146
224	156
224	226
224	229
224	243
224	264
224	267
224	291
224	292
224	300
225	59
225	206
225	209
225	230
225	240
225	243
225	249
225	252
225	264
225	269
225	281
225	287
225	297
226	177
226	195
226	202
226	219
226	224
226	236
226	245
226	250
226	259
226	262
226	263
226	287
226	294
227	30
227	72
227	120
227	149
227	200
227	229
227	239
227	242
227	244
227	271
227	277
227	280
227	287
228	7
228	42
228	75
228	172
228	181
228	210
228	233
228	258
228	264
228	281
228	284
228	286
228	287
228	295
229	47
229	95
229	97
229	101
229	125
229	159
229	191
229	198
229	224
229	227
229	261
229	285
229	289
229	298
230	21
230	44
230	46
230	120
230	153
230	225
230	236
230	258
230	266
230	268
230	273
230	274
230	279
230	300
231	100
231	126
231	133
231	135
231	151
231	189
231	197
231	212
231	252
231	257
231	264
231	266
231	275
231	291
232	95
232	133
232	174
232	205
232	220
232	243
232	255
232	260
232	265
232	266
232	277
232	278
232	283
232	299
233	38
233	40
233	89
233	91
233	108
233	141
233	164
233	171
233	228
233	247
233	264
233	270
233	285
233	294
234	5
234	35
234	64
234	73
234	147
234	166
234	167
234	240
234	246
234	269
234	270
234	286
234	291
234	296
235	120
235	155
235	171
235	203
235	218
235	238
235	243
235	255
235	268
235	272
235	274
235	278
235	289
235	295
235	300
236	94
236	99
236	146
236	154
236	162
236	217
236	220
236	222
236	226
236	230
236	238
236	253
236	260
236	272
236	273
237	76
237	136
237	192
237	198
237	205
237	209
237	238
237	260
237	266
237	274
237	276
237	277
237	278
237	281
237	286
238	98
238	134
238	141
238	148
238	194
238	211
238	235
238	236
238	237
238	253
238	264
238	269
238	286
238	292
238	293
239	39
239	74
239	105
239	154
239	169
239	178
239	196
239	227
239	240
239	255
239	262
239	276
239	283
239	291
239	300
240	74
240	94
240	144
240	183
240	207
240	225
240	234
240	239
240	248
240	250
240	255
240	261
240	262
240	283
240	289
241	17
241	19
241	28
241	138
241	148
241	149
241	163
241	167
241	244
241	253
241	274
241	278
241	286
241	295
241	298
242	112
242	184
242	200
242	201
242	209
242	217
242	227
242	248
242	258
242	259
242	263
242	273
242	281
242	284
242	285
243	48
243	107
243	118
243	175
243	208
243	217
243	224
243	225
243	232
243	235
243	259
243	271
243	288
243	292
243	295
243	298
244	5
244	6
244	34
244	115
244	143
244	181
244	206
244	227
244	241
244	252
244	263
244	267
244	270
244	277
244	281
244	286
245	26
245	58
245	134
245	163
245	173
245	180
245	205
245	219
245	223
245	226
245	280
245	285
245	290
245	293
245	295
245	296
246	15
246	78
246	85
246	86
246	148
246	153
246	173
246	191
246	223
246	234
246	254
246	269
246	272
246	283
246	288
246	294
246	295
247	5
247	24
247	38
247	119
247	166
247	186
247	204
247	233
247	249
247	254
247	255
247	263
247	264
247	272
247	280
247	288
247	291
248	60
248	72
248	77
248	85
248	108
248	125
248	152
248	192
248	221
248	240
248	242
248	256
248	260
248	268
248	277
248	292
248	298
249	13
249	22
249	32
249	41
249	90
249	114
249	118
249	129
249	142
249	164
249	206
249	217
249	225
249	247
249	277
249	282
249	288
249	291
250	51
250	83
250	96
250	110
250	128
250	149
250	163
250	175
250	213
250	226
250	240
250	261
250	263
250	266
250	267
250	291
250	293
250	297
251	36
251	89
251	103
251	112
251	132
251	156
251	162
251	171
251	211
251	215
251	216
251	217
251	267
251	285
251	288
251	296
251	297
251	298
252	18
252	81
252	105
252	110
252	169
252	176
252	197
252	219
252	225
252	231
252	244
252	255
252	257
252	258
252	277
252	281
252	291
252	299
253	18
253	27
253	106
253	117
253	127
253	168
253	173
253	196
253	201
253	209
253	236
253	238
253	241
253	262
253	275
253	276
253	282
253	295
253	296
254	36
254	75
254	101
254	106
254	132
254	135
254	190
254	195
254	203
254	223
254	246
254	247
254	261
254	269
254	280
254	283
254	287
254	289
254	290
255	13
255	78
255	92
255	109
255	134
255	170
255	193
255	232
255	235
255	239
255	240
255	247
255	252
255	261
255	275
255	285
255	290
255	295
255	297
256	88
256	93
256	106
256	120
256	141
256	153
256	185
256	207
256	248
256	259
256	263
256	271
256	279
256	280
256	284
256	288
256	289
256	291
256	293
256	300
257	31
257	61
257	86
257	108
257	127
257	134
257	139
257	150
257	156
257	169
257	176
257	179
257	190
257	192
257	212
257	231
257	252
257	258
257	267
257	298
258	83
258	93
258	103
258	135
258	140
258	143
258	150
258	157
258	163
258	180
258	203
258	211
258	215
258	228
258	230
258	242
258	252
258	257
258	262
258	287
259	8
259	21
259	48
259	65
259	140
259	176
259	206
259	219
259	226
259	242
259	243
259	256
259	272
259	274
259	275
259	283
259	284
259	289
259	292
259	298
260	85
260	120
260	145
260	165
260	177
260	179
260	182
260	200
260	215
260	232
260	236
260	237
260	248
260	261
260	264
260	265
260	268
260	284
260	295
260	299
261	39
261	68
261	72
261	101
261	133
261	186
261	194
261	207
261	223
261	229
261	240
261	250
261	254
261	255
261	260
261	268
261	273
261	289
261	292
261	296
261	297
262	46
262	47
262	68
262	73
262	86
262	88
262	112
262	114
262	131
262	132
262	208
262	226
262	239
262	240
262	253
262	258
262	268
262	271
262	283
262	286
262	289
263	22
263	72
263	131
263	153
263	163
263	189
263	214
263	218
263	221
263	222
263	226
263	242
263	244
263	247
263	250
263	256
263	278
263	283
263	285
263	288
263	300
264	24
264	29
264	52
264	78
264	130
264	158
264	188
264	194
264	224
264	225
264	228
264	231
264	233
264	238
264	247
264	260
264	277
264	279
264	283
264	284
264	293
265	4
265	56
265	76
265	81
265	94
265	116
265	119
265	121
265	147
265	150
265	158
265	204
265	207
265	232
265	260
265	277
265	281
265	286
265	288
265	289
265	299
266	34
266	84
266	89
266	129
266	146
266	161
266	179
266	207
266	211
266	230
266	231
266	232
266	237
266	250
266	271
266	274
266	275
266	282
266	283
266	291
266	294
266	299
267	3
267	43
267	49
267	63
267	80
267	99
267	173
267	202
267	208
267	223
267	224
267	244
267	250
267	251
267	257
267	274
267	278
267	284
267	288
267	292
267	295
267	296
268	13
268	34
268	70
268	114
268	137
268	138
268	166
268	179
268	183
268	187
268	190
268	201
268	223
268	230
268	235
268	248
268	260
268	261
268	262
268	271
268	275
268	286
268	287
269	9
269	34
269	70
269	96
269	113
269	118
269	124
269	144
269	160
269	179
269	182
269	186
269	206
269	211
269	223
269	225
269	234
269	238
269	246
269	254
269	273
269	290
269	298
270	16
270	40
270	49
270	57
270	67
270	75
270	76
270	83
270	89
270	109
270	127
270	138
270	152
270	155
270	184
270	189
270	191
270	195
270	233
270	234
270	244
270	280
270	298
271	20
271	82
271	102
271	106
271	157
271	186
271	193
271	198
271	200
271	218
271	222
271	227
271	243
271	256
271	262
271	266
271	268
271	272
271	278
271	280
271	293
271	298
271	299
272	20
272	70
272	113
272	123
272	126
272	134
272	149
272	188
272	206
272	208
272	212
272	213
272	217
272	220
272	235
272	236
272	246
272	247
272	259
272	271
272	275
272	290
272	292
273	1
273	31
273	54
273	71
273	77
273	110
273	115
273	126
273	147
273	170
273	181
273	188
273	191
273	195
273	199
273	221
273	230
273	236
273	242
273	261
273	269
273	287
273	293
273	300
274	10
274	49
274	82
274	89
274	98
274	105
274	148
274	174
274	184
274	200
274	218
274	221
274	230
274	235
274	237
274	241
274	259
274	266
274	267
274	277
274	279
274	282
274	284
274	298
275	9
275	17
275	25
275	38
275	41
275	67
275	84
275	102
275	114
275	143
275	166
275	209
275	231
275	253
275	255
275	259
275	266
275	268
275	272
275	276
275	284
275	285
275	293
275	298
276	12
276	37
276	41
276	42
276	72
276	86
276	99
276	129
276	175
276	181
276	202
276	207
276	237
276	239
276	253
276	275
276	279
276	281
276	282
276	283
276	291
276	292
276	293
276	294
277	15
277	50
277	94
277	124
277	128
277	137
277	170
277	206
277	210
277	220
277	222
277	227
277	232
277	237
277	244
277	248
277	249
277	252
277	264
277	265
277	274
277	279
277	286
277	292
277	300
278	65
278	71
278	93
278	99
278	127
278	129
278	159
278	168
278	195
278	197
278	209
278	218
278	222
278	232
278	235
278	237
278	241
278	263
278	267
278	271
278	281
278	282
278	291
278	293
278	297
279	5
279	16
279	27
279	33
279	54
279	57
279	123
279	135
279	141
279	142
279	146
279	156
279	183
279	189
279	194
279	203
279	215
279	217
279	230
279	256
279	264
279	274
279	276
279	277
279	291
280	29
280	56
280	93
280	113
280	147
280	151
280	162
280	163
280	168
280	196
280	199
280	201
280	210
280	227
280	245
280	247
280	254
280	256
280	270
280	271
280	282
280	283
280	295
280	296
280	297
281	28
281	36
281	51
281	54
281	97
281	129
281	161
281	165
281	172
281	185
281	212
281	225
281	228
281	237
281	242
281	244
281	252
281	265
281	276
281	278
281	285
281	287
281	292
281	296
281	299
282	25
282	107
282	129
282	131
282	132
282	139
282	143
282	150
282	158
282	171
282	179
282	181
282	197
282	201
282	212
282	249
282	253
282	266
282	274
282	276
282	278
282	280
282	293
282	298
282	299
283	23
283	63
283	66
283	67
283	106
283	117
283	125
283	165
283	177
283	179
283	214
283	232
283	239
283	240
283	246
283	254
283	259
283	262
283	263
283	264
283	266
283	276
283	280
283	292
283	295
284	20
284	47
284	95
284	104
284	124
284	135
284	144
284	162
284	164
284	221
284	228
284	242
284	256
284	259
284	260
284	264
284	267
284	274
284	275
284	286
284	287
284	288
284	289
284	290
284	300
285	11
285	27
285	39
285	43
285	48
285	91
285	118
285	133
285	145
285	155
285	166
285	171
285	180
285	202
285	229
285	233
285	242
285	245
285	251
285	255
285	263
285	275
285	281
285	297
285	299
286	23
286	25
286	84
286	91
286	122
286	143
286	171
286	197
286	206
286	213
286	228
286	234
286	237
286	238
286	241
286	244
286	262
286	265
286	268
286	277
286	284
286	288
286	293
286	294
286	296
287	42
287	96
287	100
287	115
287	135
287	139
287	151
287	165
287	187
287	219
287	225
287	226
287	227
287	228
287	254
287	258
287	268
287	273
287	281
287	284
287	289
287	291
287	292
287	296
287	298
288	35
288	88
288	118
288	121
288	128
288	142
288	188
288	194
288	197
288	205
288	210
288	213
288	220
288	243
288	246
288	247
288	249
288	251
288	256
288	263
288	265
288	267
288	284
288	286
288	297
288	300
289	3
289	19
289	55
289	80
289	108
289	130
289	147
289	152
289	155
289	160
289	199
289	204
289	210
289	229
289	235
289	240
289	254
289	256
289	259
289	261
289	262
289	265
289	284
289	287
289	297
289	299
290	7
290	9
290	20
290	29
290	73
290	74
290	77
290	82
290	89
290	98
290	173
290	183
290	187
290	191
290	192
290	194
290	207
290	221
290	245
290	254
290	255
290	269
290	272
290	284
290	295
290	300
291	74
291	77
291	78
291	79
291	133
291	155
291	168
291	205
291	209
291	212
291	213
291	222
291	224
291	231
291	234
291	239
291	247
291	249
291	250
291	252
291	256
291	266
291	276
291	278
291	279
291	287
291	298
292	15
292	33
292	98
292	99
292	109
292	115
292	134
292	194
292	200
292	202
292	208
292	213
292	222
292	224
292	238
292	243
292	248
292	259
292	261
292	267
292	272
292	276
292	277
292	281
292	283
292	287
292	293
292	297
293	1
293	28
293	34
293	62
293	82
293	105
293	116
293	122
293	144
293	188
293	189
293	205
293	215
293	238
293	245
293	250
293	256
293	264
293	271
293	273
293	275
293	276
293	278
293	282
293	286
293	292
293	298
293	300
294	9
294	18
294	33
294	35
294	62
294	68
294	71
294	80
294	96
294	103
294	117
294	131
294	151
294	156
294	157
294	170
294	185
294	188
294	200
294	216
294	226
294	233
294	246
294	266
294	276
294	286
294	295
294	297
294	298
295	62
295	73
295	87
295	109
295	140
295	152
295	157
295	172
295	173
295	180
295	185
295	190
295	211
295	223
295	228
295	235
295	241
295	243
295	245
295	246
295	253
295	255
295	260
295	267
295	280
295	283
295	290
295	294
295	297
296	7
296	24
296	30
296	37
296	46
296	92
296	95
296	108
296	118
296	125
296	147
296	185
296	198
296	201
296	206
296	207
296	211
296	216
296	221
296	234
296	245
296	251
296	253
296	261
296	267
296	280
296	281
296	286
296	287
297	32
297	48
297	51
297	79
297	103
297	130
297	140
297	143
297	145
297	153
297	183
297	189
297	203
297	223
297	225
297	250
297	251
297	255
297	261
297	278
297	280
297	285
297	288
297	289
297	292
297	294
297	295
297	298
297	299
297	300
298	21
298	56
298	66
298	84
298	97
298	107
298	117
298	146
298	157
298	173
298	214
298	229
298	241
298	243
298	248
298	251
298	257
298	259
298	269
298	270
298	271
298	274
298	275
298	282
298	287
298	291
298	293
298	294
298	297
298	300
299	15
299	18
299	44
299	66
299	67
299	71
299	83
299	92
299	141
299	158
299	174
299	175
299	189
299	199
299	204
299	213
299	220
299	222
299	232
299	252
299	260
299	265
299	266
299	271
299	281
299	282
299	285
299	289
299	297
299	300
300	40
300	52
300	65
300	94
300	126
300	130
300	145
300	157
300	161
300	185
300	192
300	196
300	198
300	199
300	219
300	224
300	230
300	235
300	239
300	256
300	263
300	273
300	277
300	284
300	288
300	290
300	293
300	297
300	298
300	299
